	time	[fba__A]	[C]	[fba__B1]	[fba__B2]	[model__D]	fba__R1	fba__R2	R3	update__R3	model__R4	vR3
231	23.1	10.0	9.01640592164	0.0	0.0	14.1835940784	0.0	0.0	0.0	1.0	0.901640592164	1.0
232	23.2	10.0	9.02618827275	0.0	0.0	14.2738117272	0.0	0.0	0.0	1.0	0.902618827275	1.0
233	23.3	10.0	9.03587333322	0.0	0.0	14.3641266668	0.0	0.0	0.0	1.0	0.903587333322	1.0
234	23.4	10.0	9.04546207064	0.0	0.0	14.4545379294	0.0	0.0	0.0	1.0	0.904546207064	1.0
235	23.5	10.0	9.054955443	0.0	0.0	14.545044557	0.0	0.0	0.0	1.0	0.9054955443	1.0
236	23.6	10.0	9.06435439876	0.0	0.0	14.6356456012	0.0	0.0	0.0	1.0	0.906435439876	1.0
237	23.7	10.0	9.07365987695	0.0	0.0	14.726340123	0.0	0.0	0.0	1.0	0.907365987695	1.0
238	23.8	10.0	9.08287280725	0.0	0.0	14.8171271928	0.0	0.0	0.0	1.0	0.908287280725	1.0
239	23.9	10.0	9.09199411009	0.0	0.0	14.9080058899	0.0	0.0	0.0	1.0	0.909199411009	1.0
240	24.0	10.0	9.10102469676	0.0	0.0	14.9989753032	0.0	0.0	0.0	1.0	0.910102469676	1.0
241	24.1	10.0	9.10996546948	0.0	0.0	15.0900345305	0.0	0.0	0.0	1.0	0.910996546948	1.0
242	24.2	10.0	9.1188173215	0.0	0.0	15.1811826785	0.0	0.0	0.0	1.0	0.91188173215	1.0
243	24.3	10.0	9.12758113717	0.0	0.0	15.2724188628	0.0	0.0	0.0	1.0	0.912758113717	1.0
244	24.4	10.0	9.13625779208	0.0	0.0	15.3637422079	0.0	0.0	0.0	1.0	0.913625779208	1.0
245	24.5	10.0	9.14484815308	0.0	0.0	15.4551518469	0.0	0.0	0.0	1.0	0.914484815308	1.0
246	24.6	10.0	9.1533530784	0.0	0.0	15.5466469216	0.0	0.0	0.0	1.0	0.91533530784	1.0
247	24.7	10.0	9.16177341776	0.0	0.0	15.6382265822	0.0	0.0	0.0	1.0	0.916177341776	1.0
248	24.8	10.0	9.17011001239	0.0	0.0	15.7298899876	0.0	0.0	0.0	1.0	0.917011001239	1.0
249	24.9	10.0	9.1783636952	0.0	0.0	15.8216363048	0.0	0.0	0.0	1.0	0.91783636952	1.0
250	25.0	10.0	9.18653529077	0.0	0.0	15.9134647092	0.0	0.0	0.0	1.0	0.918653529077	1.0
251	25.1	10.0	9.19462561552	0.0	0.0	16.0053743845	0.0	0.0	0.0	1.0	0.919462561552	1.0
252	25.2	10.0	9.20263547771	0.0	0.0	16.0973645223	0.0	0.0	0.0	1.0	0.920263547771	1.0
253	25.3	10.0	9.2105656776	0.0	0.0	16.1894343224	0.0	0.0	0.0	1.0	0.92105656776	1.0
254	25.4	10.0	9.21841700747	0.0	0.0	16.2815829925	0.0	0.0	0.0	1.0	0.921841700747	1.0
255	25.5	10.0	9.22619025172	0.0	0.0	16.3738097483	0.0	0.0	0.0	1.0	0.922619025172	1.0
256	25.6	10.0	9.23388618695	0.0	0.0	16.4661138131	0.0	0.0	0.0	1.0	0.923388618695	1.0
257	25.7	10.0	9.24150558204	0.0	0.0	16.558494418	0.0	0.0	0.0	1.0	0.924150558204	1.0
258	25.8	10.0	9.24904919822	0.0	0.0	16.6509508018	0.0	0.0	0.0	1.0	0.924904919822	1.0
259	25.9	10.0	9.25651778917	0.0	0.0	16.7434822108	0.0	0.0	0.0	1.0	0.925651778917	1.0
260	26.0	10.0	9.26391210103	0.0	0.0	16.836087899	0.0	0.0	0.0	1.0	0.926391210103	1.0
261	26.1	10.0	9.27123287255	0.0	0.0	16.9287671274	0.0	0.0	0.0	1.0	0.927123287255	1.0
262	26.2	10.0	9.27848083514	0.0	0.0	17.0215191649	0.0	0.0	0.0	1.0	0.927848083514	1.0
263	26.3	10.0	9.28565671291	0.0	0.0	17.1143432871	0.0	0.0	0.0	1.0	0.928565671291	1.0
264	26.4	10.0	9.29276122278	0.0	0.0	17.2072387772	0.0	0.0	0.0	1.0	0.929276122278	1.0
265	26.5	10.0	9.29979507455	0.0	0.0	17.3002049255	0.0	0.0	0.0	1.0	0.929979507455	1.0
266	26.6	10.0	9.30675897095	0.0	0.0	17.3932410291	0.0	0.0	0.0	1.0	0.930675897095	1.0
267	26.7	10.0	9.31365360771	0.0	0.0	17.4863463923	0.0	0.0	0.0	1.0	0.931365360771	1.0
268	26.8	10.0	9.32047967367	0.0	0.0	17.5795203263	0.0	0.0	0.0	1.0	0.932047967367	1.0
269	26.9	10.0	9.3272378508	0.0	0.0	17.6727621492	0.0	0.0	0.0	1.0	0.93272378508	1.0
270	27.0	10.0	9.33392881427	0.0	0.0	17.7660711857	0.0	0.0	0.0	1.0	0.933392881427	1.0
271	27.1	10.0	9.34055323258	0.0	0.0	17.8594467674	0.0	0.0	0.0	1.0	0.934055323258	1.0
272	27.2	10.0	9.34711176755	0.0	0.0	17.9528882325	0.0	0.0	0.0	1.0	0.934711176755	1.0
273	27.3	10.0	9.35360507441	0.0	0.0	18.0463949256	0.0	0.0	0.0	1.0	0.935360507441	1.0
274	27.4	10.0	9.3600338019	0.0	0.0	18.1399661981	0.0	0.0	0.0	1.0	0.93600338019	1.0
275	27.5	10.0	9.36639859229	0.0	0.0	18.2336014077	0.0	0.0	0.0	1.0	0.936639859229	1.0
276	27.6	10.0	9.37270008147	0.0	0.0	18.3272999185	0.0	0.0	0.0	1.0	0.937270008147	1.0
277	27.7	10.0	9.378938899	0.0	0.0	18.421061101	0.0	0.0	0.0	1.0	0.9378938899	1.0
278	27.8	10.0	9.38511566819	0.0	0.0	18.5148843318	0.0	0.0	0.0	1.0	0.938511566819	1.0
279	27.9	10.0	9.39123100614	0.0	0.0	18.6087689939	0.0	0.0	0.0	1.0	0.939123100614	1.0
280	28.0	10.0	9.3972855238	0.0	0.0	18.7027144762	0.0	0.0	0.0	1.0	0.93972855238	1.0
281	28.1	10.0	9.40327982608	0.0	0.0	18.7967201739	0.0	0.0	0.0	1.0	0.940327982608	1.0
282	28.2	10.0	9.40921451184	0.0	0.0	18.8907854882	0.0	0.0	0.0	1.0	0.940921451184	1.0
283	28.3	10.0	9.41509017401	0.0	0.0	18.984909826	0.0	0.0	0.0	1.0	0.941509017401	1.0
284	28.4	10.0	9.42090739959	0.0	0.0	19.0790926004	0.0	0.0	0.0	1.0	0.942090739959	1.0
285	28.5	10.0	9.42666676978	0.0	0.0	19.1733332302	0.0	0.0	0.0	1.0	0.942666676978	1.0
286	28.6	10.0	9.43236885997	0.0	0.0	19.26763114	0.0	0.0	0.0	1.0	0.943236885997	1.0
287	28.7	10.0	9.43801423985	0.0	0.0	19.3619857602	0.0	0.0	0.0	1.0	0.943801423985	1.0
288	28.8	10.0	9.44360347342	0.0	0.0	19.4563965266	0.0	0.0	0.0	1.0	0.944360347342	1.0
289	28.9	10.0	9.44913711909	0.0	0.0	19.5508628809	0.0	0.0	0.0	1.0	0.944913711909	1.0
290	29.0	10.0	9.45461572972	0.0	0.0	19.6453842703	0.0	0.0	0.0	1.0	0.945461572972	1.0
291	29.1	10.0	9.46003985265	0.0	0.0	19.7399601474	0.0	0.0	0.0	1.0	0.946003985265	1.0
292	29.2	10.0	9.46541002978	0.0	0.0	19.8345899702	0.0	0.0	0.0	1.0	0.946541002978	1.0
293	29.3	10.0	9.47072679765	0.0	0.0	19.9292732024	0.0	0.0	0.0	1.0	0.947072679765	1.0
294	29.4	10.0	9.47599068742	0.0	0.0	20.0240093126	0.0	0.0	0.0	1.0	0.947599068742	1.0
295	29.5	10.0	9.48120222501	0.0	0.0	20.118797775	0.0	0.0	0.0	1.0	0.948120222501	1.0
296	29.6	10.0	9.48636193108	0.0	0.0	20.2136380689	0.0	0.0	0.0	1.0	0.948636193108	1.0
297	29.7	10.0	9.49147032111	0.0	0.0	20.3085296789	0.0	0.0	0.0	1.0	0.949147032111	1.0
298	29.8	10.0	9.49652790549	0.0	0.0	20.4034720945	0.0	0.0	0.0	1.0	0.949652790549	1.0
299	29.9	10.0	9.50153518948	0.0	0.0	20.4984648105	0.0	0.0	0.0	1.0	0.950153518948	1.0
300	30.0	10.0	9.50649267336	0.0	0.0	20.5935073266	0.0	0.0	0.0	1.0	0.950649267336	1.0
301	30.1	10.0	9.51140085241	0.0	0.0	20.6885991476	0.0	0.0	0.0	1.0	0.951140085241	1.0
302	30.2	10.0	9.516260217	0.0	0.0	20.783739783	0.0	0.0	0.0	1.0	0.9516260217	1.0
303	30.3	10.0	9.52107125261	0.0	0.0	20.8789287474	0.0	0.0	0.0	1.0	0.952107125261	1.0
304	30.4	10.0	9.52583443989	0.0	0.0	20.9741655601	0.0	0.0	0.0	1.0	0.952583443989	1.0
305	30.5	10.0	9.53055025473	0.0	0.0	21.0694497453	0.0	0.0	0.0	1.0	0.953055025473	1.0
306	30.6	10.0	9.53521916826	0.0	0.0	21.1647808317	0.0	0.0	0.0	1.0	0.953521916826	1.0
307	30.7	10.0	9.53984164694	0.0	0.0	21.2601583531	0.0	0.0	0.0	1.0	0.953984164694	1.0
308	30.8	10.0	9.54441815258	0.0	0.0	21.3555818474	0.0	0.0	0.0	1.0	0.954441815258	1.0
309	30.9	10.0	9.54894914243	0.0	0.0	21.4510508576	0.0	0.0	0.0	1.0	0.954894914243	1.0
310	31.0	10.0	9.55343506914	0.0	0.0	21.5465649309	0.0	0.0	0.0	1.0	0.955343506914	1.0
311	31.1	10.0	9.55787638091	0.0	0.0	21.6421236191	0.0	0.0	0.0	1.0	0.955787638091	1.0
312	31.2	10.0	9.56227352143	0.0	0.0	21.7377264786	0.0	0.0	0.0	1.0	0.956227352143	1.0
313	31.3	10.0	9.56662693003	0.0	0.0	21.83337307	0.0	0.0	0.0	1.0	0.956662693003	1.0
314	31.4	10.0	9.57093704164	0.0	0.0	21.9290629584	0.0	0.0	0.0	1.0	0.957093704164	1.0
315	31.5	10.0	9.57520428686	0.0	0.0	22.0247957131	0.0	0.0	0.0	1.0	0.957520428686	1.0
316	31.6	10.0	9.57942909203	0.0	0.0	22.120570908	0.0	0.0	0.0	1.0	0.957942909203	1.0
317	31.7	10.0	9.58361187923	0.0	0.0	22.2163881208	0.0	0.0	0.0	1.0	0.958361187923	1.0
318	31.8	10.0	9.58775306635	0.0	0.0	22.3122469336	0.0	0.0	0.0	1.0	0.958775306635	1.0
319	31.9	10.0	9.59185306713	0.0	0.0	22.4081469329	0.0	0.0	0.0	1.0	0.959185306713	1.0
320	32.0	10.0	9.59591229118	0.0	0.0	22.5040877088	0.0	0.0	0.0	1.0	0.959591229118	1.0
321	32.1	10.0	9.59993114405	0.0	0.0	22.6000688559	0.0	0.0	0.0	1.0	0.959993114405	1.0
322	32.2	10.0	9.60391002725	0.0	0.0	22.6960899727	0.0	0.0	0.0	1.0	0.960391002725	1.0
323	32.3	10.0	9.60784933831	0.0	0.0	22.7921506617	0.0	0.0	0.0	1.0	0.960784933831	1.0
324	32.4	10.0	9.61174947077	0.0	0.0	22.8882505292	0.0	0.0	0.0	1.0	0.961174947077	1.0
325	32.5	10.0	9.6156108143	0.0	0.0	22.9843891857	0.0	0.0	0.0	1.0	0.96156108143	1.0
326	32.6	10.0	9.61943375467	0.0	0.0	23.0805662453	0.0	0.0	0.0	1.0	0.961943375467	1.0
327	32.7	10.0	9.62321867382	0.0	0.0	23.1767813262	0.0	0.0	0.0	1.0	0.962321867382	1.0
328	32.8	10.0	9.62696594988	0.0	0.0	23.2730340501	0.0	0.0	0.0	1.0	0.962696594988	1.0
329	32.9	10.0	9.63067595724	0.0	0.0	23.3693240428	0.0	0.0	0.0	1.0	0.963067595724	1.0
330	33.0	10.0	9.63434906656	0.0	0.0	23.4656509334	0.0	0.0	0.0	1.0	0.963434906656	1.0
331	33.1	10.0	9.6379856448	0.0	0.0	23.5620143552	0.0	0.0	0.0	1.0	0.96379856448	1.0
332	33.2	10.0	9.64158605528	0.0	0.0	23.6584139447	0.0	0.0	0.0	1.0	0.964158605528	1.0
333	33.3	10.0	9.6451506577	0.0	0.0	23.7548493423	0.0	0.0	0.0	1.0	0.96451506577	1.0
334	33.4	10.0	9.64867980821	0.0	0.0	23.8513201918	0.0	0.0	0.0	1.0	0.964867980821	1.0
335	33.5	10.0	9.65217385937	0.0	0.0	23.9478261406	0.0	0.0	0.0	1.0	0.965217385937	1.0
336	33.6	10.0	9.65563316028	0.0	0.0	24.0443668397	0.0	0.0	0.0	1.0	0.965563316028	1.0
337	33.7	10.0	9.65905805654	0.0	0.0	24.1409419435	0.0	0.0	0.0	1.0	0.965905805654	1.0
338	33.8	10.0	9.66244889033	0.0	0.0	24.2375511097	0.0	0.0	0.0	1.0	0.966244889033	1.0
339	33.9	10.0	9.6658060004	0.0	0.0	24.3341939996	0.0	0.0	0.0	1.0	0.96658060004	1.0
340	34.0	10.0	9.66912972217	0.0	0.0	24.4308702778	0.0	0.0	0.0	1.0	0.966912972217	1.0
341	34.1	10.0	9.67242038769	0.0	0.0	24.5275796123	0.0	0.0	0.0	1.0	0.967242038769	1.0
342	34.2	10.0	9.67567832572	0.0	0.0	24.6243216743	0.0	0.0	0.0	1.0	0.967567832572	1.0
343	34.3	10.0	9.67890386175	0.0	0.0	24.7210961382	0.0	0.0	0.0	1.0	0.967890386175	1.0
344	34.4	10.0	9.68209731804	0.0	0.0	24.817902682	0.0	0.0	0.0	1.0	0.968209731804	1.0
345	34.5	10.0	9.68525901364	0.0	0.0	24.9147409864	0.0	0.0	0.0	1.0	0.968525901364	1.0
346	34.6	10.0	9.68838926442	0.0	0.0	25.0116107356	0.0	0.0	0.0	1.0	0.968838926442	1.0
347	34.7	10.0	9.69148838312	0.0	0.0	25.1085116169	0.0	0.0	0.0	1.0	0.969148838312	1.0
348	34.8	10.0	9.69455667935	0.0	0.0	25.2054433206	0.0	0.0	0.0	1.0	0.969455667935	1.0
349	34.9	10.0	9.69759445967	0.0	0.0	25.3024055403	0.0	0.0	0.0	1.0	0.969759445967	1.0
350	35.0	10.0	9.70060202757	0.0	0.0	25.3993979724	0.0	0.0	0.0	1.0	0.970060202757	1.0
351	35.1	10.0	9.70357968352	0.0	0.0	25.4964203165	0.0	0.0	0.0	1.0	0.970357968352	1.0
352	35.2	10.0	9.70652772502	0.0	0.0	25.593472275	0.0	0.0	0.0	1.0	0.970652772502	1.0
353	35.3	10.0	9.70944644659	0.0	0.0	25.6905535534	0.0	0.0	0.0	1.0	0.970944644659	1.0
354	35.4	10.0	9.71233613983	0.0	0.0	25.7876638602	0.0	0.0	0.0	1.0	0.971233613983	1.0
355	35.5	10.0	9.71519709346	0.0	0.0	25.8848029065	0.0	0.0	0.0	1.0	0.971519709346	1.0
356	35.6	10.0	9.71802959328	0.0	0.0	25.9819704067	0.0	0.0	0.0	1.0	0.971802959328	1.0
357	35.7	10.0	9.7208339223	0.0	0.0	26.0791660777	0.0	0.0	0.0	1.0	0.97208339223	1.0
358	35.8	10.0	9.72361036069	0.0	0.0	26.1763896393	0.0	0.0	0.0	1.0	0.972361036069	1.0
359	35.9	10.0	9.72635918582	0.0	0.0	26.2736408142	0.0	0.0	0.0	1.0	0.972635918582	1.0
360	36.0	10.0	9.72908067232	0.0	0.0	26.3709193277	0.0	0.0	0.0	1.0	0.972908067232	1.0
361	36.1	10.0	9.7317750921	0.0	0.0	26.4682249079	0.0	0.0	0.0	1.0	0.97317750921	1.0
362	36.2	10.0	9.73444271434	0.0	0.0	26.5655572857	0.0	0.0	0.0	1.0	0.973444271434	1.0
363	36.3	10.0	9.73708380556	0.0	0.0	26.6629161944	0.0	0.0	0.0	1.0	0.973708380556	1.0
364	36.4	10.0	9.73969862962	0.0	0.0	26.7603013704	0.0	0.0	0.0	1.0	0.973969862962	1.0
365	36.5	10.0	9.74228744776	0.0	0.0	26.8577125522	0.0	0.0	0.0	1.0	0.974228744776	1.0
366	36.6	10.0	9.74485051862	0.0	0.0	26.9551494814	0.0	0.0	0.0	1.0	0.974485051862	1.0
367	36.7	10.0	9.74738809827	0.0	0.0	27.0526119017	0.0	0.0	0.0	1.0	0.974738809827	1.0
368	36.8	10.0	9.74990044023	0.0	0.0	27.1500995598	0.0	0.0	0.0	1.0	0.974990044023	1.0
369	36.9	10.0	9.7523877955	0.0	0.0	27.2476122045	0.0	0.0	0.0	1.0	0.97523877955	1.0
370	37.0	10.0	9.75485041259	0.0	0.0	27.3451495874	0.0	0.0	0.0	1.0	0.975485041259	1.0
371	37.1	10.0	9.75728853752	0.0	0.0	27.4427114625	0.0	0.0	0.0	1.0	0.975728853752	1.0
372	37.2	10.0	9.75970241389	0.0	0.0	27.5402975861	0.0	0.0	0.0	1.0	0.975970241389	1.0
373	37.3	10.0	9.76209228286	0.0	0.0	27.6379077171	0.0	0.0	0.0	1.0	0.976209228286	1.0
374	37.4	10.0	9.76445838319	0.0	0.0	27.7355416168	0.0	0.0	0.0	1.0	0.976445838319	1.0
375	37.5	10.0	9.76680095127	0.0	0.0	27.8331990487	0.0	0.0	0.0	1.0	0.976680095127	1.0
376	37.6	10.0	9.76912022114	0.0	0.0	27.9308797789	0.0	0.0	0.0	1.0	0.976912022114	1.0
377	37.7	10.0	9.77141642452	0.0	0.0	28.0285835755	0.0	0.0	0.0	1.0	0.977141642452	1.0
378	37.8	10.0	9.7736897908	0.0	0.0	28.1263102092	0.0	0.0	0.0	1.0	0.97736897908	1.0
379	37.9	10.0	9.77594054712	0.0	0.0	28.2240594529	0.0	0.0	0.0	1.0	0.977594054712	1.0
380	38.0	10.0	9.77816891833	0.0	0.0	28.3218310817	0.0	0.0	0.0	1.0	0.977816891833	1.0
381	38.1	10.0	9.78037512708	0.0	0.0	28.4196248729	0.0	0.0	0.0	1.0	0.978037512708	1.0
382	38.2	10.0	9.78255939377	0.0	0.0	28.5174406062	0.0	0.0	0.0	1.0	0.978255939377	1.0
383	38.3	10.0	9.78472193664	0.0	0.0	28.6152780634	0.0	0.0	0.0	1.0	0.978472193664	1.0
384	38.4	10.0	9.78686297172	0.0	0.0	28.7131370283	0.0	0.0	0.0	1.0	0.978686297172	1.0
385	38.5	10.0	9.78898271294	0.0	0.0	28.8110172871	0.0	0.0	0.0	1.0	0.978898271294	1.0
386	38.6	10.0	9.79108137205	0.0	0.0	28.9089186279	0.0	0.0	0.0	1.0	0.979108137205	1.0
387	38.7	10.0	9.79315915874	0.0	0.0	29.0068408413	0.0	0.0	0.0	1.0	0.979315915874	1.0
388	38.8	10.0	9.7952162806	0.0	0.0	29.1047837194	0.0	0.0	0.0	1.0	0.97952162806	1.0
389	38.9	10.0	9.79725294313	0.0	0.0	29.2027470569	0.0	0.0	0.0	1.0	0.979725294313	1.0
390	39.0	10.0	9.79926934982	0.0	0.0	29.3007306502	0.0	0.0	0.0	1.0	0.979926934982	1.0
391	39.1	10.0	9.80126570212	0.0	0.0	29.3987342979	0.0	0.0	0.0	1.0	0.980126570212	1.0
392	39.2	10.0	9.80324219948	0.0	0.0	29.4967578005	0.0	0.0	0.0	1.0	0.980324219948	1.0
393	39.3	10.0	9.80519903937	0.0	0.0	29.5948009606	0.0	0.0	0.0	1.0	0.980519903937	1.0
394	39.4	10.0	9.80713641728	0.0	0.0	29.6928635827	0.0	0.0	0.0	1.0	0.980713641728	1.0
395	39.5	10.0	9.80905452679	0.0	0.0	29.7909454732	0.0	0.0	0.0	1.0	0.980905452679	1.0
396	39.6	10.0	9.81095355951	0.0	0.0	29.8890464405	0.0	0.0	0.0	1.0	0.981095355951	1.0
397	39.7	10.0	9.81283370517	0.0	0.0	29.9871662948	0.0	0.0	0.0	1.0	0.981283370517	1.0
398	39.8	10.0	9.81469515162	0.0	0.0	30.0853048484	0.0	0.0	0.0	1.0	0.981469515162	1.0
399	39.9	10.0	9.81653808483	0.0	0.0	30.1834619152	0.0	0.0	0.0	1.0	0.981653808483	1.0
400	40.0	10.0	9.81836268892	0.0	0.0	30.2816373111	0.0	0.0	0.0	1.0	0.981836268892	1.0
401	40.1	10.0	9.82016914617	0.0	0.0	30.3798308538	0.0	0.0	0.0	1.0	0.982016914617	1.0
402	40.2	10.0	9.82195763707	0.0	0.0	30.4780423629	0.0	0.0	0.0	1.0	0.982195763707	1.0
403	40.3	10.0	9.8237283403	0.0	0.0	30.5762716597	0.0	0.0	0.0	1.0	0.98237283403	1.0
404	40.4	10.0	9.82548143277	0.0	0.0	30.6745185672	0.0	0.0	0.0	1.0	0.982548143277	1.0
405	40.5	10.0	9.82721708962	0.0	0.0	30.7727829104	0.0	0.0	0.0	1.0	0.982721708962	1.0
406	40.6	10.0	9.82893548425	0.0	0.0	30.8710645157	0.0	0.0	0.0	1.0	0.982893548425	1.0
407	40.7	10.0	9.83063678835	0.0	0.0	30.9693632116	0.0	0.0	0.0	1.0	0.983063678835	1.0
408	40.8	10.0	9.83232117189	0.0	0.0	31.0676788281	0.0	0.0	0.0	1.0	0.983232117189	1.0
409	40.9	10.0	9.83398880315	0.0	0.0	31.1660111969	0.0	0.0	0.0	1.0	0.983398880315	1.0
410	41.0	10.0	9.83563984873	0.0	0.0	31.2643601513	0.0	0.0	0.0	1.0	0.983563984873	1.0
411	41.1	10.0	9.83727447359	0.0	0.0	31.3627255264	0.0	0.0	0.0	1.0	0.983727447359	1.0
412	41.2	10.0	9.83889284104	0.0	0.0	31.461107159	0.0	0.0	0.0	1.0	0.983889284104	1.0
413	41.3	10.0	9.84049511277	0.0	0.0	31.5595048872	0.0	0.0	0.0	1.0	0.984049511277	1.0
414	41.4	10.0	9.84208144885	0.0	0.0	31.6579185511	0.0	0.0	0.0	1.0	0.984208144885	1.0
415	41.5	10.0	9.84365200777	0.0	0.0	31.7563479922	0.0	0.0	0.0	1.0	0.984365200777	1.0
416	41.6	10.0	9.84520694644	0.0	0.0	31.8547930536	0.0	0.0	0.0	1.0	0.984520694644	1.0
417	41.7	10.0	9.84674642021	0.0	0.0	31.9532535798	0.0	0.0	0.0	1.0	0.984674642021	1.0
418	41.8	10.0	9.84827058288	0.0	0.0	32.0517294171	0.0	0.0	0.0	1.0	0.984827058288	1.0
419	41.9	10.0	9.84977958673	0.0	0.0	32.1502204133	0.0	0.0	0.0	1.0	0.984977958673	1.0
420	42.0	10.0	9.85127358252	0.0	0.0	32.2487264175	0.0	0.0	0.0	1.0	0.985127358252	1.0
421	42.1	10.0	9.85275271951	0.0	0.0	32.3472472805	0.0	0.0	0.0	1.0	0.985275271951	1.0
422	42.2	10.0	9.85421714547	0.0	0.0	32.4457828545	0.0	0.0	0.0	1.0	0.985421714547	1.0
423	42.3	10.0	9.85566700671	0.0	0.0	32.5443329933	0.0	0.0	0.0	1.0	0.985566700671	1.0
424	42.4	10.0	9.85710244809	0.0	0.0	32.6428975519	0.0	0.0	0.0	1.0	0.985710244809	1.0
425	42.5	10.0	9.858523613	0.0	0.0	32.741476387	0.0	0.0	0.0	1.0	0.9858523613	1.0
426	42.6	10.0	9.85993064345	0.0	0.0	32.8400693566	0.0	0.0	0.0	1.0	0.985993064345	1.0
427	42.7	10.0	9.86132367999	0.0	0.0	32.93867632	0.0	0.0	0.0	1.0	0.986132367999	1.0
428	42.8	10.0	9.86270286181	0.0	0.0	33.0372971382	0.0	0.0	0.0	1.0	0.986270286181	1.0
429	42.9	10.0	9.8640683267	0.0	0.0	33.1359316733	0.0	0.0	0.0	1.0	0.98640683267	1.0
430	43.0	10.0	9.86542021107	0.0	0.0	33.2345797889	0.0	0.0	0.0	1.0	0.986542021107	1.0
431	43.1	10.0	9.86675864998	0.0	0.0	33.33324135	0.0	0.0	0.0	1.0	0.986675864998	1.0
432	43.2	10.0	9.86808377716	0.0	0.0	33.4319162228	0.0	0.0	0.0	1.0	0.986808377716	1.0
433	43.3	10.0	9.869395725	0.0	0.0	33.530604275	0.0	0.0	0.0	1.0	0.9869395725	1.0
434	43.4	10.0	9.87069462456	0.0	0.0	33.6293053754	0.0	0.0	0.0	1.0	0.987069462456	1.0
435	43.5	10.0	9.87198060562	0.0	0.0	33.7280193944	0.0	0.0	0.0	1.0	0.987198060562	1.0
436	43.6	10.0	9.87325379666	0.0	0.0	33.8267462033	0.0	0.0	0.0	1.0	0.987325379666	1.0
437	43.7	10.0	9.87451432488	0.0	0.0	33.9254856751	0.0	0.0	0.0	1.0	0.987451432488	1.0
438	43.8	10.0	9.87576231621	0.0	0.0	34.0242376838	0.0	0.0	0.0	1.0	0.987576231621	1.0
439	43.9	10.0	9.87699789533	0.0	0.0	34.1230021047	0.0	0.0	0.0	1.0	0.987699789533	1.0
440	44.0	10.0	9.8782211857	0.0	0.0	34.2217788143	0.0	0.0	0.0	1.0	0.98782211857	1.0
441	44.1	10.0	9.87943230952	0.0	0.0	34.3205676905	0.0	0.0	0.0	1.0	0.987943230952	1.0
442	44.2	10.0	9.88063138779	0.0	0.0	34.4193686122	0.0	0.0	0.0	1.0	0.988063138779	1.0
443	44.3	10.0	9.88181854032	0.0	0.0	34.5181814597	0.0	0.0	0.0	1.0	0.988181854032	1.0
444	44.4	10.0	9.8829938857	0.0	0.0	34.6170061143	0.0	0.0	0.0	1.0	0.98829938857	1.0
445	44.5	10.0	9.88415754137	0.0	0.0	34.7158424586	0.0	0.0	0.0	1.0	0.988415754137	1.0
446	44.6	10.0	9.88530962357	0.0	0.0	34.8146903764	0.0	0.0	0.0	1.0	0.988530962357	1.0
447	44.7	10.0	9.88645024741	0.0	0.0	34.9135497526	0.0	0.0	0.0	1.0	0.988645024741	1.0
448	44.8	10.0	9.88757952685	0.0	0.0	35.0124204731	0.0	0.0	0.0	1.0	0.988757952685	1.0
449	44.9	10.0	9.88869757472	0.0	0.0	35.1113024253	0.0	0.0	0.0	1.0	0.988869757472	1.0
450	45.0	10.0	9.8898045027	0.0	0.0	35.2101954973	0.0	0.0	0.0	1.0	0.98898045027	1.0
451	45.1	10.0	9.89090042139	0.0	0.0	35.3090995786	0.0	0.0	0.0	1.0	0.989090042139	1.0
452	45.2	10.0	9.89198544028	0.0	0.0	35.4080145597	0.0	0.0	0.0	1.0	0.989198544028	1.0
453	45.3	10.0	9.89305966778	0.0	0.0	35.5069403322	0.0	0.0	0.0	1.0	0.989305966778	1.0
454	45.4	10.0	9.8941232112	0.0	0.0	35.6058767888	0.0	0.0	0.0	1.0	0.98941232112	1.0
455	45.5	10.0	9.89517617681	0.0	0.0	35.7048238232	0.0	0.0	0.0	1.0	0.989517617681	1.0
456	45.6	10.0	9.89621866979	0.0	0.0	35.8037813302	0.0	0.0	0.0	1.0	0.989621866979	1.0
457	45.7	10.0	9.89725079431	0.0	0.0	35.9027492057	0.0	0.0	0.0	1.0	0.989725079431	1.0
458	45.8	10.0	9.89827265348	0.0	0.0	36.0017273465	0.0	0.0	0.0	1.0	0.989827265348	1.0
459	45.9	10.0	9.89928434938	0.0	0.0	36.1007156506	0.0	0.0	0.0	1.0	0.989928434938	1.0
460	46.0	10.0	9.90028598311	0.0	0.0	36.1997140169	0.0	0.0	0.0	1.0	0.990028598311	1.0
461	46.1	10.0	9.90127765472	0.0	0.0	36.2987223453	0.0	0.0	0.0	1.0	0.990127765472	1.0
462	46.2	10.0	9.90225946329	0.0	0.0	36.3977405367	0.0	0.0	0.0	1.0	0.990225946329	1.0
463	46.3	10.0	9.90323150692	0.0	0.0	36.4967684931	0.0	0.0	0.0	1.0	0.990323150692	1.0
464	46.4	10.0	9.90419388265	0.0	0.0	36.5958061173	0.0	0.0	0.0	1.0	0.990419388265	1.0
465	46.5	10.0	9.90514668658	0.0	0.0	36.6948533134	0.0	0.0	0.0	1.0	0.990514668658	1.0
466	46.6	10.0	9.90609001388	0.0	0.0	36.7939099861	0.0	0.0	0.0	1.0	0.990609001388	1.0
